seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr17	4870432	4871227	796	*	ARPE19_peak_22186	364	.	5.82278	40.78314	36.4106	305	Promoter	17	4862521	4871132	8612	2	9552	uc002gae.3	0	ENSG00000091640	SPAG7	sperm associated antigen 7
chr17	4900697	4901249	553	*	ARPE19_peak_22189	124	.	4.02397	15.59949	12.40269	223	Promoter	17	4901243	4931694	30452	1	10749	uc002gan.2	0	ENSG00000129250	KIF1C	kinesin family member 1C
chr17	4936881	4937255	375	*	ARPE19_peak_22191	31	.	2.73349	5.62925	3.17613	123	Exon (uc002gao.4/55065, exon 3 of 5)	17	4935897	4938727	2831	2	55065	uc002gao.4	1472	ENSG00000132517	SLC52A1	solute carrier family 52 member 1
chr17	5015042	5015421	380	*	ARPE19_peak_22192	34	.	2.88221	5.88866	3.40997	58	Promoter	17	5008839	5015646	6808	2	7775	uc002gar.1	225	ENSG00000167840	ZNF232	zinc finger protein 232
chr17	5094738	5095521	784	*	ARPE19_peak_22194	185	.	5.93668	22.04852	18.51201	539	Promoter	17	5095379	5126779	31401	1	100130950	uc002gbf.3	0	ENSG00000261879	LOC100130950	uncharacterized LOC100130950
chr17	5322921	5323562	642	*	ARPE19_peak_22198	216	.	5.81897	25.31501	21.61489	193	Promoter	17	5289346	5323059	33714	2	4927	uc002gbo.2	0	ENSG00000108559	NUP88	nucleoporin 88
chr17	5342112	5342778	667	*	ARPE19_peak_22199	74	.	3.69515	10.33796	7.45881	415	Promoter	17	5336099	5342471	6373	2	708	uc002gby.1	0	ENSG00000108561	C1QBP	complement C1q binding protein
chr17	5372005	5372512	508	*	ARPE19_peak_22201	162	.	5.81395	19.62326	16.20704	371	Promoter	17	5344232	5372380	28149	2	56919	uc002gca.3	0	ENSG00000005100	DHX33	DEAH-box helicase 33
chr17	5389161	5389962	802	*	ARPE19_peak_22202	290	.	7.3201	33.07441	29.02222	580	Promoter	17	5377613	5389494	11882	2	51009	uc002gcc.1	0	ENSG00000072849	DERL2	derlin 2
chr17	6347495	6347870	376	*	ARPE19_peak_22217	179	.	5.51643	21.42262	17.91441	179	Promoter	17	6347735	6354385	6651	1	54478	uc002gcu.2	0	ENSG00000129195	PIMREG	PICALM interacting mitotic regulator
chr17	6554649	6555203	555	*	ARPE19_peak_22227	118	.	5.01475	14.99691	11.82941	325	Promoter	17	6546633	6554954	8322	2	51003	uc002gdg.4	0	ENSG00000108590	MED31	mediator complex subunit 31
chr17	6917865	6918372	508	*	ARPE19_peak_22239	103	.	3.70995	13.4455	10.36886	164	Promoter	17	6917464	6920843	3380	1	100529209	uc010vti.2	401	ENSG00000161939	RNASEK-C17orf49	RNASEK-C17orf49 readthrough
chr17	6939064	6939537	474	*	ARPE19_peak_22240	131	.	4.52632	16.41495	13.1725	157	Promoter	17	6939394	6943440	4047	1	201232	uc002geh.3	0	ENSG00000174327	SLC16A13	solute carrier family 16 member 13
chr17	7117373	7118161	789	*	ARPE19_peak_22246	63	.	3.04778	9.09317	6.30623	414	Intron (uc010cly.3/1742, intron 1 of 19)	17	7120444	7128586	8143	1	37	uc010vtp.3	-2283	ENSG00000072778	ACADVL	acyl-CoA dehydrogenase very long chain
chr17	7118245	7118579	335	*	ARPE19_peak_22247	93	.	3.40393	12.33376	9.33061	165	Intron (uc010cly.3/1742, intron 1 of 19)	17	7120444	7128586	8143	1	37	uc010vtp.3	-1865	ENSG00000072778	ACADVL	acyl-CoA dehydrogenase very long chain
chr17	7142810	7143244	435	*	ARPE19_peak_22251	173	.	4.45469	20.85845	17.38138	287	Promoter	17	7138347	7142825	4479	2	79142	uc002gfa.3	0	ENSG00000040633	PHF23	PHD finger protein 23
chr17	7155237	7155610	374	*	ARPE19_peak_22253	148	.	4.65347	18.19899	14.86033	93	Promoter	17	7146906	7155259	8354	2	23399	uc002gfe.2	0	ENSG00000175826	CTDNEP1	CTD nuclear envelope phosphatase 1
chr17	7155705	7156183	479	*	ARPE19_peak_22254	122	.	4.27435	15.45985	12.26939	186	Promoter	17	7155745	7158228	2484	1	23587	uc002gfk.1	0	ENSG00000170291	ELP5	elongator acetyltransferase complex subunit 5
chr17	7210342	7210972	631	*	ARPE19_peak_22257	409	.	7.06169	45.49569	40.95372	380	Promoter	17	7210645	7213772	3128	1	1984	uc010vtu.1	0	ENSG00000132507	EIF5A	eukaryotic translation initiation factor 5A
chr17	7255040	7255555	516	*	ARPE19_peak_22259	49	.	2.65734	7.60988	4.94239	164	Promoter	17	7255208	7258262	3055	1	147040	uc002gge.4	0	ENSG00000213859	KCTD11	potassium channel tetramerization domain containing 11
chr17	7307343	7308246	904	*	ARPE19_peak_22262	165	.	4.3379	19.97812	16.54602	169	Promoter	17	7293047	7307450	14404	2	100529211	uc002ggr.2	0	NA	TMEM256-PLSCR3	TMEM256-PLSCR3 readthrough (NMD candidate)
chr17	7387991	7388297	307	*	ARPE19_peak_22267	79	.	3.56436	10.8757	7.96753	218	Promoter	17	7387698	7417935	30238	1	5430	uc002ghf.4	293	ENSG00000181222	POLR2A	RNA polymerase II subunit A
chr17	7475699	7476133	435	*	ARPE19_peak_22270	226	.	5.17799	26.40965	22.65734	174	Promoter	17	7475602	7482324	6723	1	100533955	uc002ghr.1	97	NA	SENP3-EIF4A1	SENP3-EIF4A1 readthrough (NMD candidate)
chr17	7518143	7518716	574	*	ARPE19_peak_22273	361	.	7.46421	40.53357	36.17277	357	Promoter	17	7494548	7518215	23668	2	9513	uc002gia.2	0	ENSG00000129245	FXR2	FMR1 autosomal homolog 2
chr17	7591467	7591817	351	*	ARPE19_peak_22278	152	.	4.76673	18.64296	15.27757	172	Promoter	17	7591667	7606820	15154	1	55135	uc002gip.3	0	ENSG00000141499	WRAP53	WD repeat containing antisense to TP53
chr17	7620336	7620734	399	*	ARPE19_peak_22279	106	.	3.98833	13.77757	10.68431	199	Promoter	17	7621079	7647219	26141	1	146754	uc002git.3	-345	ENSG00000183914	DNAH2	dynein axonemal heavy chain 2
chr17	7620957	7621276	320	*	ARPE19_peak_22280	33	.	2.63158	5.78904	3.32023	264	Promoter	17	7621079	7647219	26141	1	146754	uc002git.3	0	ENSG00000183914	DNAH2	dynein axonemal heavy chain 2
chr17	7738594	7739048	455	*	ARPE19_peak_22285	50	.	2.6387	7.68277	5.01063	323	Distal Intergenic	17	7743235	7758118	14884	1	23135	uc002giw.1	-4187	ENSG00000132510	KDM6B	lysine demethylase 6B
chr17	7760120	7760689	570	*	ARPE19_peak_22289	47	.	2.67062	7.3509	4.70121	475	Promoter	17	7760003	7760880	878	2	84316	uc002giz.3	191	ENSG00000183011	NAA38	N(alpha)-acetyltransferase 38, NatC auxiliary subunit
chr17	7790925	7791286	362	*	ARPE19_peak_22291	118	.	4.07407	14.96078	11.80187	166	Promoter	17	7792169	7816075	23907	1	1107	uc002gje.2	-883	ENSG00000170004	CHD3	chromodomain helicase DNA binding protein 3
chr17	7835216	7835609	394	*	ARPE19_peak_22293	188	.	4.8552	22.41626	18.85806	154	Promoter	17	7835442	7853237	17796	1	116840	uc002gjp.3	0	ENSG00000170037	CNTROB	centrobin, centriole duplication and spindle assembly protein
chr17	8042204	8042458	255	*	ARPE19_peak_22300	47	.	2.9703	7.45579	4.79873	65	Exon (uc021tps.1/uc021tps.1, exon 1 of 1)	17	8043788	8045509	1722	2	5187	uc010cns.3	3051	ENSG00000179094	PER1	period circadian regulator 1
chr17	8059687	8060138	452	*	ARPE19_peak_22301	279	.	5.24899	31.93226	27.92974	144	Promoter	17	8047374	8059678	12305	2	5187	uc010vur.1	-9	ENSG00000179094	PER1	period circadian regulator 1
chr17	8093423	8093749	327	*	ARPE19_peak_22304	157	.	4.43144	19.18281	15.79291	175	Promoter	17	8091651	8093564	1914	2	54785	uc010vut.2	0	ENSG00000196544	BORCS6	BLOC-1 related complex subunit 6
chr17	8198600	8199170	571	*	ARPE19_peak_22311	183	.	5.64904	21.88811	18.35902	136	Promoter	17	8193379	8198170	4792	2	399512	uc002gla.4	-430	ENSG00000125434	SLC25A35	solute carrier family 25 member 35
chr17	8286472	8286993	522	*	ARPE19_peak_22314	91	.	3.93013	12.18622	9.19133	147	Promoter	17	8280834	8286565	5732	2	6154	uc002glh.1	0	ENSG00000161970	RPL26	ribosomal protein L26
chr17	8338838	8339552	715	*	ARPE19_peak_22319	338	.	8.18182	38.11634	33.85129	341	Promoter	17	8339170	8371495	32326	1	81565	uc002gli.4	0	ENSG00000166579	NDEL1	nudE neurodevelopment protein 1 like 1
chr17	8533925	8534478	554	*	ARPE19_peak_22323	544	.	8.97196	59.43324	54.46264	309	Promoter	17	8377523	8534079	156557	2	4628	uc002gll.4	0	ENSG00000133026	MYH10	myosin heavy chain 10
chr17	8534612	8534928	317	*	ARPE19_peak_22324	71	.	3.33952	10.03384	7.1822	124	Promoter	17	8377523	8534079	156557	2	4628	uc010cnx.4	-533	ENSG00000133026	MYH10	myosin heavy chain 10
chr17	11900272	11900993	722	*	ARPE19_peak_22358	205	.	6.63717	24.24316	20.59365	525	Promoter	17	11880762	11900689	19928	2	7566	uc002gng.1	0	ENSG00000154957	ZNF18	zinc finger protein 18
chr17	11923948	11924298	351	*	ARPE19_peak_22359	63	.	3.90625	9.12595	6.33701	111	Promoter	17	11924135	12047051	122917	1	6416	uc002gnj.3	0	ENSG00000065559	MAP2K4	mitogen-activated protein kinase kinase 4
chr17	12920911	12921110	200	*	ARPE19_peak_22370	76	.	3.68304	10.55081	7.66032	129	Promoter	17	12894929	12921321	26393	2	60528	uc010vvp.3	211	ENSG00000006744	ELAC2	elaC ribonuclease Z 2
chr17	12921226	12921729	504	*	ARPE19_peak_22371	358	.	7.74336	40.1501	35.80292	178	Promoter	17	12894929	12921321	26393	2	60528	uc010vvp.3	0	ENSG00000006744	ELAC2	elaC ribonuclease Z 2
chr17	13447665	13448010	346	*	ARPE19_peak_22381	101	.	4.42708	13.23753	10.17974	153	Intron (uc002gob.1/9955, intron 1 of 1)	17	13399006	13505244	106239	2	9955	uc002gob.1	57234	ENSG00000153976	HS3ST3A1	heparan sulfate-glucosamine 3-sulfotransferase 3A1
chr17	13505278	13505842	565	*	ARPE19_peak_22383	79	.	4.14286	10.88985	7.98101	418	Promoter	17	13399006	13505244	106239	2	9955	uc002gob.1	-34	ENSG00000153976	HS3ST3A1	heparan sulfate-glucosamine 3-sulfotransferase 3A1
chr17	13972525	13972930	406	*	ARPE19_peak_22396	212	.	7.39437	24.97995	21.29856	257	Promoter	17	13932609	13972775	40167	2	100874058	uc002goe.1	0	ENSG00000236088	COX10-AS1	COX10 antisense RNA 1
chr17	14204032	14204486	455	*	ARPE19_peak_22399	263	.	6.01504	30.23955	26.31112	199	Promoter	17	14204506	14249492	44987	1	9953	uc002goh.1	-20	ENSG00000125430	HS3ST3B1	heparan sulfate-glucosamine 3-sulfotransferase 3B1
chr17	14212622	14213019	398	*	ARPE19_peak_22401	395	.	8.63747	44.0633	39.57175	198	Intron (uc002goh.1/9953, intron 1 of 1)	17	14207057	14209062	2006	1	84815	uc010vvv.2	5565	ENSG00000266709	MGC12916	uncharacterized protein MGC12916
chr17	14683291	14683523	233	*	ARPE19_peak_22404	29	.	3.07167	5.43164	2.99787	164	Distal Intergenic	17	14934292	14935274	983	1	94150	uc021tqj.1	-250769	ENSG00000259944	CDRT7	CMT1A duplicated region transcript 7
chr17	15602747	15603111	365	*	ARPE19_peak_22428	204	.	7.42511	24.08073	20.43861	166	Promoter	17	15602891	15622454	19564	1	57335	uc002goz.4	0	ENSG00000187607	ZNF286A	zinc finger protein 286A
chr17	15902724	15903230	507	*	ARPE19_peak_22434	107	.	4.52196	13.84886	10.75211	349	Promoter	17	15879875	15903006	23132	2	125150	uc002gpe.3	0	ENSG00000214941	ZSWIM7	zinc finger SWIM-type containing 7
chr17	16118655	16119018	364	*	ARPE19_peak_22439	50	.	3.58255	7.77463	5.0958	275	Promoter	17	15933408	16118874	185467	2	9611	uc002gpo.3	0	ENSG00000141027	NCOR1	nuclear receptor corepressor 1
chr17	16341842	16342340	499	*	ARPE19_peak_22449	213	.	5.54455	25.02236	21.33929	175	Promoter	17	16342301	16343574	1274	1	125144	uc021tqt.1	0	ENSG00000175061	SNHG29	small nucleolar RNA host gene 29
chr17	16556671	16557238	568	*	ARPE19_peak_22455	107	.	5.10204	13.8165	10.72127	258	Promoter	17	16524048	16557167	33120	2	57547	uc010cpi.2	0	ENSG00000197566	ZNF624	zinc finger protein 624
chr17	16894575	16894775	201	*	ARPE19_peak_22466	31	.	2.72727	5.6107	3.15918	54	Distal Intergenic	17	16842398	16875402	33005	2	23495	uc002gqt.1	-19173	ENSG00000240505	TNFRSF13B	TNF receptor superfamily member 13B
chr17	16945381	16945787	407	*	ARPE19_peak_22471	78	.	3.67171	10.76432	7.86268	270	Promoter	17	16946074	17095962	149889	1	23164	uc002gqu.2	-287	ENSG00000133030	MPRIP	myosin phosphatase Rho interacting protein
chr17	17184003	17184262	260	*	ARPE19_peak_22479	33	.	2.7972	5.81864	3.34689	132	Promoter	17	17149938	17184012	34075	2	8533	uc010vwv.2	0	ENSG00000141030	COPS3	COP9 signalosome subunit 3
chr17	17184381	17185065	685	*	ARPE19_peak_22480	87	.	3.9627	11.74826	8.77474	297	Promoter	17	17149938	17184617	34680	2	8533	uc002grd.3	0	ENSG00000141030	COPS3	COP9 signalosome subunit 3
chr17	17494659	17495483	825	*	ARPE19_peak_22488	326	.	6.07692	36.83743	32.62423	452	Promoter	17	17408877	17495017	86141	2	10400	uc002grl.4	0	ENSG00000133027	PEMT	phosphatidylethanolamine N-methyltransferase
chr17	17527014	17527222	209	*	ARPE19_peak_22489	38	.	2.82427	6.422	3.87614	156	Distal Intergenic	17	17408877	17495017	86141	2	10400	uc031qzc.1	-31997	ENSG00000133027	PEMT	phosphatidylethanolamine N-methyltransferase
chr17	17817280	17817518	239	*	ARPE19_peak_22497	52	.	3.57143	7.98793	5.29476	128	Intron (uc002gry.4/146691, intron 1 of 13)	17	17746822	17875784	128963	2	146691	uc002gry.4	58266	ENSG00000175662	TOM1L2	target of myb1 like 2 membrane trafficking protein
chr17	17875633	17876225	593	*	ARPE19_peak_22502	400	.	7.16724	44.58121	40.07187	248	Promoter	17	17746822	17875784	128963	2	146691	uc002gry.4	0	ENSG00000175662	TOM1L2	target of myb1 like 2 membrane trafficking protein
chr17	17942427	17942879	453	*	ARPE19_peak_22507	271	.	6.76606	31.06568	27.10248	195	Promoter	17	17942611	17971718	29108	1	79018	uc002gsg.1	0	ENSG00000141034	GID4	GID complex subunit 4 homolog
chr17	18086550	18087176	627	*	ARPE19_peak_22509	154	.	4.21779	18.79355	15.42127	159	Promoter	17	18086867	18113267	26401	1	54890	uc010cpw.3	0	ENSG00000091542	ALKBH5	alkB homolog 5, RNA demethylase
chr17	18128657	18128862	206	*	ARPE19_peak_22511	67	.	3.21429	9.55225	6.7277	75	Promoter	17	18128936	18148188	19253	1	3996	uc002gsp.3	-74	ENSG00000131899	LLGL1	LLGL scribble cell polarity complex component 1
chr17	18164591	18164809	219	*	ARPE19_peak_22515	65	.	2.7512	9.3562	6.55405	83	Promoter	17	18164424	18169095	4672	1	125170	uc010vxq.2	167	ENSG00000177427	MIEF2	mitochondrial elongation factor 2
chr17	18218268	18218682	415	*	ARPE19_peak_22517	130	.	4.34363	16.33718	13.09848	237	Promoter	17	18218594	18231370	12777	1	140775	uc002gsy.4	0	ENSG00000176994	SMCR8	SMCR8-C9orf72 complex subunit
chr17	18266711	18267034	324	*	ARPE19_peak_22519	118	.	4.67172	14.97336	11.81357	134	Promoter	17	18231187	18266856	35670	2	6470	uc002gta.3	0	ENSG00000176974	SHMT1	serine hydroxymethyltransferase 1
chr17	18759380	18759785	406	*	ARPE19_peak_22522	115	.	4.6875	14.69374	11.54764	213	Promoter	17	18759612	18834599	74988	1	5636	uc002guo.2	0	ENSG00000141127	PRPSAP2	phosphoribosyl pyrophosphate synthetase associated protein 2
chr17	19015166	19015661	496	*	ARPE19_peak_22530	168	.	6.68259	20.30274	16.85059	179	Exon (uc010vym.1/uc010vym.1, exon 1 of 1)	17	19030782	19062148	31367	1	400581	uc010cqk.1	-15121	ENSG00000189152	GRAPL	GRB2 related adaptor protein like
chr17	19140798	19141094	297	*	ARPE19_peak_22531	53	.	3.89818	8.03239	5.32311	172	Promoter	17	19140690	19240028	99339	1	22905	uc010vyo.2	108	ENSG00000072134	EPN2	epsin 2
chr17	19265512	19266477	966	*	ARPE19_peak_22534	106	.	3.66242	13.74329	10.65185	512	Promoter	17	19246483	19266046	19564	2	27077	uc002gvk.4	0	ENSG00000108641	B9D1	B9 domain containing 1
chr17	19281146	19281828	683	*	ARPE19_peak_22536	356	.	6.25931	39.93963	35.60004	539	Promoter	17	19240867	19281495	40629	2	27077	uc010cqm.1	0	ENSG00000108641	B9D1	B9 domain containing 1
chr17	19411146	19411616	471	*	ARPE19_peak_22540	72	.	3.86667	10.08994	7.23503	329	Exon (uc021tsb.1/uc021tsb.1, exon 1 of 1)	17	19437167	19463609	26443	1	55244	uc010vyy.1	-25551	ENSG00000142494	SLC47A1	solute carrier family 47 member 1
chr17	19551773	19552351	579	*	ARPE19_peak_22542	84	.	3.94737	11.42309	8.47625	239	Promoter	17	19552064	19580908	28845	1	224	uc002gwa.1	0	ENSG00000072210	ALDH3A2	aldehyde dehydrogenase 3 family member A2
chr17	19881014	19881270	257	*	ARPE19_peak_22548	52	.	3.57143	7.98793	5.29476	145	Promoter	17	19807765	19881169	73405	2	11216	uc002gwo.4	0	ENSG00000108599	AKAP10	A-kinase anchoring protein 10
chr17	19881014	19881270	257	*	ARPE19_peak_22548	52	.	3.57143	7.98793	5.29476	145	Promoter	17	19807765	19881169	73405	2	11216	uc002gwo.4	0	ENSG00000108599	AKAP10	A-kinase anchoring protein 10
chr17	19896159	19896462	304	*	ARPE19_peak_22549	88	.	4.38597	11.87761	8.89793	121	Distal Intergenic	17	19850720	19881169	30450	2	11216	uc010vze.2	-14990	ENSG00000108599	AKAP10	A-kinase anchoring protein 10
chr17	19912404	19912770	367	*	ARPE19_peak_22551	177	.	6.86822	21.23028	17.73113	224	Promoter	17	19912649	20218072	305424	1	92521	uc002gwq.3	0	ENSG00000128487	SPECC1	sperm antigen with calponin homology and coiled-coil domains 1
chr17	20059046	20059502	457	*	ARPE19_peak_22556	296	.	6.86695	33.7695	29.68617	230	Promoter	17	20059307	20142743	83437	1	92521	uc002gwt.3	0	ENSG00000128487	SPECC1	sperm antigen with calponin homology and coiled-coil domains 1
chr17	20811790	20812126	337	*	ARPE19_peak_22565	53	.	3.89818	8.03239	5.32311	178	Distal Intergenic	17	20766708	20799453	32746	2	339184	uc002gyf.3	-12337	ENSG00000205212	CCDC144NL	coiled-coil domain containing 144 family, N-terminal like
chr17	20946544	20947155	612	*	ARPE19_peak_22569	418	.	8	46.37289	41.80191	197	Promoter	17	20902906	20947073	44168	2	23326	uc002gyl.4	0	ENSG00000124422	USP22	ubiquitin specific peptidase 22
chr17	21030122	21030390	269	*	ARPE19_peak_22574	91	.	4.17722	12.15557	9.16212	114	Promoter	17	21030241	21095285	65045	1	25979	uc002gyo.3	0	ENSG00000109016	DHRS7B	dehydrogenase/reductase 7B
chr17	21030590	21030923	334	*	ARPE19_peak_22575	78	.	3.92405	10.80282	7.89892	178	Promoter	17	21030241	21095285	65045	1	25979	uc002gyo.3	349	ENSG00000109016	DHRS7B	dehydrogenase/reductase 7B
chr17	21117378	21117969	592	*	ARPE19_peak_22576	81	.	3.69979	11.11513	8.18452	210	Promoter	17	21101263	21117908	16646	2	8834	uc002gyp.2	0	ENSG00000178307	TMEM11	transmembrane protein 11
chr17	21187738	21188009	272	*	ARPE19_peak_22578	157	.	3.77468	19.18545	15.79513	135	Promoter	17	21187968	21218551	30584	1	5606	uc002gys.3	0	ENSG00000034152	MAP2K3	mitogen-activated protein kinase kinase 3
chr17	21207966	21208426	461	*	ARPE19_peak_22581	31	.	2.2756	5.63868	3.18445	161	Exon (uc002gys.3/5606, exon 9 of 12)	17	21198987	21218551	19565	1	5606	uc021tsr.1	8979	ENSG00000034152	MAP2K3	mitogen-activated protein kinase kinase 3
chr17	21360304	21360995	692	*	ARPE19_peak_22587	276	.	6.78733	31.60647	27.61826	218	Distal Intergenic	17	21308448	21323179	14732	1	3768	uc021tss.1	51856	ENSG00000184185	KCNJ12	potassium inwardly rectifying channel subfamily J member 12
chr17	21454345	21454675	331	*	ARPE19_peak_22590	128	.	5.67376	16.04125	12.81619	111	Promoter	17	21431571	21454941	23371	2	339263	uc002gyw.4	266	ENSG00000212719	LINC02693	long intergenic non-protein coding RNA 2693
chr17	22020595	22020837	243	*	ARPE19_peak_22599	216	.	7.16612	25.32197	21.62102	110	Distal Intergenic	17	22022437	22023991	1555	1	100462977	uc002gzb.2	-1600	ENSG00000256618	MTRNR2L1	MT-RNR2 like 1
chr17	22253070	22253325	256	*	ARPE19_peak_22601	374	.	10.58077	41.87465	37.46062	150	Distal Intergenic	17	22022437	22023991	1555	1	100462977	uc002gzb.2	230633	ENSG00000256618	MTRNR2L1	MT-RNR2 like 1
chr17	22261458	22261723	266	*	ARPE19_peak_22602	385	.	10.7664	42.99649	38.54144	127	Distal Intergenic	17	22022437	22023991	1555	1	100462977	uc002gzb.2	239021	ENSG00000256618	MTRNR2L1	MT-RNR2 like 1
chr17	25620814	25621157	344	*	ARPE19_peak_22608	179	.	6.15836	21.48559	17.97463	197	Promoter	17	25620936	25621022	87	2	100616277	uc021ttf.1	0	ENSG00000263583	MIR4522	microRNA 4522
chr17	25621946	25622353	408	*	ARPE19_peak_22610	48	.	3.39943	7.52625	4.86452	115	Promoter	17	25621106	25640645	19540	1	26118	uc002gzf.1	840	ENSG00000109046	WSB1	WD repeat and SOCS box containing 1
chr17	25659489	25660466	978	*	ARPE19_peak_22611	175	.	5.10204	20.99883	17.51564	781	Distal Intergenic	17	25621106	25640645	19540	1	26118	uc002gzf.1	38383	ENSG00000109046	WSB1	WD repeat and SOCS box containing 1
chr17	25680735	25681107	373	*	ARPE19_peak_22613	167	.	5.5	20.20723	16.76473	185	Distal Intergenic	17	25621106	25640645	19540	1	26118	uc002gzf.1	59629	ENSG00000109046	WSB1	WD repeat and SOCS box containing 1
chr17	26305240	26305473	234	*	ARPE19_peak_22627	39	.	3.27103	6.5273	3.97238	174	Distal Intergenic	17	26369688	26523404	153717	1	51701	uc010crj.3	-64215	ENSG00000087095	NLK	nemo like kinase
chr17	26368084	26368823	740	*	ARPE19_peak_22629	443	.	8.75832	48.95908	44.30024	558	Promoter	17	26369688	26523404	153717	1	51701	uc010crj.3	-865	ENSG00000087095	NLK	nemo like kinase
chr17	26645797	26646230	434	*	ARPE19_peak_22635	288	.	6.99541	32.85598	28.81319	239	Promoter	17	26646121	26655711	9591	1	27346	uc002hat.3	0	ENSG00000109084	TMEM97	transmembrane protein 97
chr17	26662385	26663088	704	*	ARPE19_peak_22637	219	.	5.01567	25.61828	21.90514	241	Promoter	17	26662548	26674035	11488	1	7126	uc002hay.3	0	ENSG00000109079	TNFAIP1	TNF alpha induced protein 1
chr17	26684460	26685028	569	*	ARPE19_peak_22639	103	.	4.21412	13.45253	10.37569	153	Promoter	17	26684687	26689089	4403	1	147007	uc002hba.3	0	ENSG00000244045	TMEM199	transmembrane protein 199
chr17	26925913	26926194	282	*	ARPE19_peak_22648	139	.	5.05051	17.23285	13.94529	150	Promoter	17	26926151	26944395	18245	1	100506436	uc021tts.1	0	NA	SPAG5-AS1	SPAG5 antisense RNA 1
chr17	26972123	26972514	392	*	ARPE19_peak_22649	142	.	4.85327	17.60651	14.29494	190	Promoter	17	26941458	26972177	30720	2	9703	uc002hbu.3	0	ENSG00000007202	KIAA0100	KIAA0100
chr17	26989169	26989563	395	*	ARPE19_peak_22650	56	.	3.55191	8.41728	5.68352	333	Promoter	17	26975374	26989190	13817	2	6388	uc002hbw.3	0	ENSG00000132581	SDF2	stromal cell derived factor 2
chr17	27053876	27054270	395	*	ARPE19_peak_22654	134	.	4.14552	16.70076	13.44433	180	Promoter	17	27051366	27053949	2584	2	116238	uc010waw.2	0	ENSG00000160606	TLCD1	TLC domain containing 1
chr17	27055894	27056174	281	*	ARPE19_peak_22655	67	.	3.17324	9.59993	6.77268	152	Promoter	17	27055832	27069784	13953	1	284086	uc002hcp.3	62	ENSG00000160602	NEK8	NIMA related kinase 8
chr17	27139259	27139748	490	*	ARPE19_peak_22660	231	.	6.02151	26.92	23.14537	324	Promoter	17	27082996	27139453	56458	2	55731	uc002hct.1	0	ENSG00000173065	FAM222B	family with sequence similarity 222 member B
chr17	27169618	27169881	264	*	ARPE19_peak_22662	57	.	3.58127	8.50016	5.76147	155	Promoter	17	27082996	27169841	86846	2	55731	uc010wax.1	0	ENSG00000173065	FAM222B	family with sequence similarity 222 member B
chr17	27181802	27182203	402	*	ARPE19_peak_22663	134	.	4.77855	16.66398	13.40914	180	Promoter	17	27182043	27184171	2129	1	26284	uc002hcx.1	0	ENSG00000132591	ERAL1	Era like 12S mitochondrial rRNA chaperone 1
chr17	27230068	27230529	462	*	ARPE19_peak_22665	91	.	3.77734	12.16851	9.17416	144	Promoter	17	27224799	27230089	5291	2	147015	uc002hde.4	0	ENSG00000167536	DHRS13	dehydrogenase/reductase 13
chr17	27278523	27278933	411	*	ARPE19_peak_22667	152	.	3.95442	18.59867	15.23542	224	Promoter	17	27252839	27278508	25670	2	57649	uc002hdk.1	-15	ENSG00000109118	PHF12	PHD finger protein 12
chr17	27279343	27279713	371	*	ARPE19_peak_22668	207	.	4.47471	24.42745	20.77046	219	Promoter	17	27252839	27278508	25670	2	57649	uc002hdk.1	-835	ENSG00000109118	PHF12	PHD finger protein 12
chr17	27475768	27476188	421	*	ARPE19_peak_22679	117	.	4.36681	14.89212	11.73656	258	Intron (uc010csa.1/399687, intron 2 of 39)	17	27421954	27467404	45451	2	399687	uc010wbd.1	-8364	ENSG00000196535	MYO18A	myosin XVIIIA
chr17	27620845	27621463	619	*	ARPE19_peak_22684	107	.	4.61957	13.82822	10.73244	486	Promoter	17	27582854	27621166	38313	2	57532	uc002hdx.4	0	ENSG00000108256	NUFIP2	nuclear FMR1 interacting protein 2
chr17	27717077	27717445	369	*	ARPE19_peak_22689	235	.	6.76393	27.37825	23.58001	191	Promoter	17	27717680	27717748	69	1	100616122	uc021tty.1	-235	ENSG00000284162	MIR4523	microRNA 4523
chr17	28256614	28256924	311	*	ARPE19_peak_22704	73	.	3.90836	10.21261	7.3402	147	Promoter	17	28256874	28383174	126301	1	374786	uc010wbi.1	0	ENSG00000176927	EFCAB5	EF-hand calcium binding domain 5
chr17	28257131	28257382	252	*	ARPE19_peak_22705	28	.	2.77778	5.2517	2.86408	146	Promoter	17	28002848	28257018	254171	2	85464	uc010csc.1	-113	ENSG00000141298	SSH2	slingshot protein phosphatase 2
chr17	28705753	28706079	327	*	ARPE19_peak_22716	179	.	6.15836	21.48559	17.97463	160	Promoter	17	28705942	28796675	90734	1	1362	uc002hfb.2	0	ENSG00000108582	CPD	carboxypeptidase D
chr17	28804200	28804731	532	*	ARPE19_peak_22718	80	.	4.64069	10.96182	8.03882	147	Promoter	17	28804426	28812280	7855	1	9527	uc002hfc.1	0	ENSG00000108587	GOSR1	golgi SNAP receptor complex member 1
chr17	28927156	28927466	311	*	ARPE19_peak_22721	64	.	4.0404	9.19404	6.40116	229	Intron (uc010wbq.1/147172, intron 2 of 8)	17	28935448	28964484	29037	1	147172	uc002hfl.3	-7982	NA	LRRC37BP1	leucine rich repeat containing 37B pseudogene 1
